age,marital_status,education_level,occupation,purchase_amount,frequency_of_purchase,brand_loyalty,product_rating,time_spent_on_product_research(hours),social_media_influence,discount_sensitivity,return_rate,customer_satisfaction,engagement_with_ads,device_used_for_shopping,discount_used,customer_loyalty_program_member,purchase_intent,shipping_preference,time_to_decision,gender_Bigender,gender_Female,gender_Genderfluid,gender_Genderqueer,gender_Male,gender_Non-Binary,gender_Polygender,income_level_Middle,purchase_category_Arts & Crafts,purchase_category_Baby Products,purchase_category_Beauty & Personal Care,purchase_category_Books,purchase_category_Clothing,purchase_category_Electronics,purchase_category_Food & Beverages,purchase_category_Furniture,purchase_category_Gardening & Outdoors,purchase_category_Groceries,purchase_category_Health Care,purchase_category_Health Supplements,purchase_category_Home Appliances,purchase_category_Hotels,purchase_category_Jewelry & Accessories,purchase_category_Luxury Goods,purchase_category_Mobile Accessories,purchase_category_Office Supplies,purchase_category_Packages),purchase_category_Software & Apps,purchase_category_Sports & Outdoors,purchase_category_Toys & Games,purchase_category_Travel & Leisure (Flights,purchase_channel_Mixed,purchase_channel_Online,payment_method_Credit Card,payment_method_Debit Card,payment_method_Other,payment_method_PayPal,segmento_cliente_En Riesgo / Perdidos,segmento_cliente_Leales / Potenciales,segmento_cliente_Otros
-0.13948671516744487,Divorced,Bachelor's,Middle,0.8719749628942731,12,1,4,0.5,Low,Not Sensitive,0,4,High,Desktop,True,False,Planned,Express,12,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.3953549840942294,Widowed,Bachelor's,Middle,-0.27485088183572587,5,4,3,1.0,Medium,Very Sensitive,0,10,High,Tablet,True,False,Planned,No Preference,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-0.03251837531511002,Single,Bachelor's,High,-1.6265947358316677,7,5,2,2.0,Low,Very Sensitive,1,7,High,Desktop,True,True,Need-based,No Preference,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.24645505501977974,Married,High School,Middle,-1.4851906603953695,4,5,5,0.0,High,Not Sensitive,0,9,High,Smartphone,False,True,Wants-based,Standard,14,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-0.4603917347244495,Widowed,High School,High,-1.6472082401045225,2,4,4,0.5,,Not Sensitive,0,4,Medium,Desktop,True,True,Planned,No Preference,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0.6092916637988992,Divorced,Master's,High,-1.2609522449105888,3,3,4,0.0,Medium,Somewhat Sensitive,2,2,High,Desktop,False,True,Wants-based,Express,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.2883866442418946,Single,Bachelor's,High,0.6190601964468865,6,5,5,2.0,Low,Very Sensitive,0,7,Medium,Smartphone,False,True,Planned,Standard,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0.3953549840942294,Divorced,Bachelor's,High,-0.28960741256979894,10,2,4,0.0,High,Very Sensitive,0,8,,Tablet,True,True,Impulsive,No Preference,13,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.18141830438955972,Widowed,Bachelor's,High,1.3640368047433389,10,2,4,2.0,Medium,Not Sensitive,0,3,,Desktop,False,True,Impulsive,Standard,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
-0.5673600745767843,Widowed,Bachelor's,Middle,1.64060765912009,10,2,4,1.0,,Very Sensitive,1,4,Low,Smartphone,False,False,Wants-based,Standard,13,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.4231067933954633,Widowed,High School,Middle,1.430060870089604,7,4,2,0.0,,Very Sensitive,1,2,Medium,Smartphone,True,False,Wants-based,No Preference,11,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0.18141830438955972,Married,Master's,High,-1.6606716727845787,5,5,1,0.0,Medium,Very Sensitive,0,6,,Smartphone,True,False,Impulsive,Express,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.3953549840942294,Divorced,Bachelor's,Middle,0.7321682438776426,7,4,4,0.7,Medium,Not Sensitive,2,1,,Tablet,True,True,Impulsive,Standard,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0.2883866442418946,Single,Bachelor's,Middle,1.4143154996671652,7,2,4,1.0,High,Not Sensitive,0,8,Low,Tablet,False,True,Wants-based,Standard,9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
-0.13948671516744487,Married,Bachelor's,High,-0.16501361183571803,6,4,1,1.0,,Very Sensitive,2,10,High,Tablet,True,False,Impulsive,Standard,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0.2883866442418946,Widowed,High School,High,-1.0537522979022638,3,2,4,2.0,High,Not Sensitive,1,3,High,Smartphone,True,True,Planned,Standard,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
-0.3534233948721146,Single,Master's,Middle,1.627676678579923,10,5,3,0.0,High,Somewhat Sensitive,2,2,High,Desktop,True,True,Planned,Standard,7,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1.6789750623222477,Single,Master's,High,-1.4692170961986926,10,3,4,1.0,Medium,Very Sensitive,0,4,,Desktop,False,True,Need-based,Express,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1.6789750623222477,Married,Bachelor's,Middle,-1.0593050130753943,2,2,5,1.0,Low,Somewhat Sensitive,1,2,High,Desktop,False,True,Planned,No Preference,9,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1.1441333630605734,Widowed,High School,Middle,0.8152307777003633,12,1,5,1.0,High,Very Sensitive,1,4,High,Tablet,True,True,Planned,Standard,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.13948671516744487,Married,Bachelor's,Middle,0.6057488929496556,5,4,2,0.0,,Very Sensitive,2,7,,Smartphone,True,False,Planned,Express,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
-1.1022017738384586,Divorced,Bachelor's,High,1.2075719402073166,6,3,2,1.0,Medium,Somewhat Sensitive,0,8,Medium,Desktop,False,True,Planned,Express,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.5023233239465643,Married,Bachelor's,Middle,0.053748153067344664,5,4,5,1.0,,Somewhat Sensitive,1,2,,Tablet,True,False,Need-based,Standard,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1.4650383826175781,Widowed,High School,Middle,1.363960740151926,10,3,4,0.0,,Somewhat Sensitive,0,10,Medium,Smartphone,True,False,Impulsive,No Preference,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
-0.9952334339861237,Married,High School,High,-1.035877118920268,7,2,4,1.0,,Not Sensitive,1,3,,Tablet,True,False,Planned,No Preference,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.4603917347244495,Single,Bachelor's,High,-1.6941400930061878,6,3,4,1.0,Low,Somewhat Sensitive,1,5,Medium,Tablet,True,True,Planned,Express,13,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.03251837531511002,Single,Bachelor's,High,0.48024231711862175,7,3,5,0.0,,Not Sensitive,1,9,Medium,Tablet,True,False,Wants-based,Standard,7,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
-1.4231067933954633,Widowed,High School,Middle,-0.09062244143405086,3,1,5,1.0,High,Somewhat Sensitive,1,10,High,Tablet,True,False,Impulsive,Express,10,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.18141830438955972,Married,Master's,Middle,0.734145923254374,2,2,1,2.0,High,Not Sensitive,0,10,,Smartphone,True,True,Wants-based,No Preference,11,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
-0.4603917347244495,Widowed,Bachelor's,Middle,0.5958604960659983,2,2,3,2.0,Medium,Very Sensitive,0,1,Low,Tablet,False,True,Impulsive,No Preference,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1.2511017029129083,Divorced,High School,High,0.41338154126681664,5,5,3,0.0,Medium,Somewhat Sensitive,1,1,High,Desktop,True,True,Need-based,No Preference,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1.2511017029129083,Married,Master's,Middle,-1.6780143996266852,5,4,5,1.0,High,Not Sensitive,1,1,Low,Tablet,False,False,Impulsive,Standard,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.9301966833559038,Widowed,Master's,Middle,-0.1364893900559376,8,2,1,0.0,High,Not Sensitive,2,1,High,Smartphone,True,False,Impulsive,No Preference,11,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.9301966833559038,Divorced,Bachelor's,Middle,0.13673462229865274,11,4,2,1.0,,Very Sensitive,1,3,Low,Desktop,True,False,Planned,Standard,6,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.03251837531511002,Single,Master's,High,-1.2525090752637738,12,5,1,2.0,,Somewhat Sensitive,1,3,Medium,Tablet,False,False,Need-based,Standard,12,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.8232283435035689,Married,Master's,High,-1.5121175257554824,4,2,3,0.0,,Not Sensitive,0,8,Medium,Smartphone,True,False,Wants-based,Standard,10,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.6092916637988992,Widowed,Bachelor's,Middle,0.890078335650507,6,2,5,1.0,,Very Sensitive,2,7,High,Tablet,True,True,Need-based,Express,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
-0.9952334339861237,Married,Bachelor's,High,-1.7026593272444155,6,2,1,0.0,,Very Sensitive,1,5,Medium,Tablet,True,True,Planned,Standard,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0.3953549840942294,Divorced,Bachelor's,High,-0.36126025768060754,2,1,2,0.0,High,Somewhat Sensitive,1,6,,Tablet,False,True,Wants-based,No Preference,14,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1.2511017029129083,Widowed,Bachelor's,Middle,0.7895970103942673,7,1,2,0.0,,Very Sensitive,1,2,Low,Tablet,True,False,Planned,No Preference,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
-1.1022017738384586,Widowed,High School,High,1.1322679947086964,8,3,1,2.0,Low,Somewhat Sensitive,0,9,High,Tablet,False,True,Need-based,Standard,8,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0.9301966833559038,Widowed,Master's,Middle,-1.246119649585103,9,5,2,0.0,Medium,Somewhat Sensitive,0,2,High,Smartphone,True,False,Need-based,No Preference,12,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0.2883866442418946,Single,Bachelor's,Middle,0.1844271211144455,7,2,4,1.0,Medium,Very Sensitive,2,3,,Desktop,True,False,Need-based,Express,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
0.8232283435035689,Widowed,Master's,Middle,-0.8046407610255146,7,4,4,1.0,,Somewhat Sensitive,2,1,Low,Tablet,True,True,Impulsive,No Preference,6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.5673600745767843,Widowed,High School,High,1.3240268296602336,9,2,1,0.5,Medium,Not Sensitive,2,2,Low,Tablet,False,False,Planned,No Preference,14,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.07444996453722484,Married,Master's,High,1.1593469892516346,6,4,2,0.0,Medium,Not Sensitive,1,1,Low,Smartphone,True,False,Impulsive,Standard,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
-0.7812967542814541,Single,High School,High,-0.7869177112263442,3,3,1,2.0,Low,Very Sensitive,1,6,High,Desktop,True,False,Planned,Express,8,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
0.6092916637988992,Married,Bachelor's,High,-0.264582161995005,3,3,5,2.0,High,Not Sensitive,2,7,Medium,Tablet,True,True,Impulsive,Standard,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
-0.03251837531511002,Single,High School,High,0.26703326738868977,6,2,3,2.0,Medium,Very Sensitive,0,10,,Smartphone,False,False,Wants-based,No Preference,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.9952334339861237,Married,Bachelor's,Middle,-0.8295899470088959,10,5,3,0.0,High,Not Sensitive,2,10,Medium,Smartphone,False,False,Impulsive,Express,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0.3953549840942294,Divorced,Bachelor's,High,0.6613521092723743,2,2,4,1.0,,Somewhat Sensitive,2,1,Medium,Tablet,False,False,Impulsive,Express,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.13948671516744487,Married,Bachelor's,Middle,0.558588846273752,3,2,3,2.0,,Not Sensitive,0,6,Medium,Smartphone,False,False,Planned,No Preference,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
-0.24645505501977974,Married,Bachelor's,High,0.9196674617100663,9,1,4,0.0,Medium,Very Sensitive,1,6,Low,Tablet,True,True,Wants-based,Standard,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.6789750623222477,Widowed,High School,Middle,1.5207298630535995,9,2,4,1.0,,Somewhat Sensitive,0,8,High,Desktop,True,False,Planned,Standard,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
0.07444996453722484,Widowed,High School,Middle,0.08645592737482632,4,1,3,0.0,High,Very Sensitive,2,3,,Desktop,True,False,Wants-based,Express,14,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-1.6370434731001329,Widowed,High School,High,0.44312279650920083,8,1,5,0.0,Low,Very Sensitive,0,3,High,Smartphone,True,False,Planned,No Preference,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1.2511017029129083,Single,Master's,High,-0.3924467401598341,9,2,1,1.0,High,Somewhat Sensitive,0,2,,Tablet,True,True,Need-based,Standard,8,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-1.2091701136907935,Divorced,Master's,Middle,1.0631252811145084,2,2,4,0.5,High,Somewhat Sensitive,2,4,High,Desktop,False,False,Planned,Express,8,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
-0.03251837531511002,Widowed,Master's,High,0.8847538142516148,5,5,2,2.0,Low,Not Sensitive,0,7,Low,Tablet,False,False,Need-based,No Preference,8,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.4650383826175781,Divorced,Bachelor's,High,0.7099573831851201,11,2,5,1.0,High,Not Sensitive,0,3,High,Desktop,False,False,Need-based,No Preference,13,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
-0.7812967542814541,Widowed,High School,Middle,0.40539475916847806,11,1,4,2.0,High,Very Sensitive,0,4,,Tablet,False,True,Wants-based,Express,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2883866442418946,Divorced,Bachelor's,Middle,1.1358430305050953,9,3,1,1.0,High,Somewhat Sensitive,0,7,Low,Smartphone,True,False,Wants-based,No Preference,13,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1.3580700427652432,Married,High School,High,-0.5928769385324246,10,4,4,0.0,Low,Somewhat Sensitive,1,1,Medium,Tablet,True,True,Wants-based,Standard,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.1441333630605734,Single,Bachelor's,High,1.3654059673887684,9,2,5,1.0,Low,Somewhat Sensitive,0,1,Medium,Smartphone,True,True,Wants-based,Express,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0.2883866442418946,Divorced,High School,High,0.1773531141130599,4,3,4,2.0,High,Very Sensitive,0,2,Low,Tablet,False,True,Need-based,Standard,3,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.18141830438955972,Divorced,High School,High,-1.2426206783801168,6,4,5,0.0,Medium,Somewhat Sensitive,2,5,High,Tablet,False,False,Planned,Standard,7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
-0.03251837531511002,Married,Bachelor's,Middle,0.7501955520424639,10,3,2,2.0,Medium,Not Sensitive,1,8,,Tablet,False,True,Impulsive,Express,14,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
0.2883866442418946,Widowed,Master's,Middle,0.6070419910036725,5,1,1,0.0,,Not Sensitive,2,4,,Desktop,False,True,Planned,Express,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.7440118129524678,Widowed,Bachelor's,High,-0.4608288078398945,2,4,2,2.0,,Very Sensitive,1,3,,Tablet,True,True,Wants-based,Express,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-1.5300751332477982,Divorced,Bachelor's,Middle,0.9471267792100679,6,3,4,0.0,,Very Sensitive,1,8,Low,Tablet,True,False,Need-based,Standard,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
